,userId,Recommendation
1737,261262,"[(6993, 4.273005962371826), (6385, 4.271547317504883), (32, 4.2064619064331055), (1358, 4.205567359924316), (1265, 4.180032730102539), (501, 4.169952869415283), (46578, 4.165656566619873), (5632, 4.156566619873047), (508, 4.142407417297363), (48696, 4.120667457580566)]"
1738,143590,"[(1945, 4.090805530548096), (1256, 4.084407806396484), (947, 4.0707573890686035), (2010, 4.020725250244141), (1300, 3.993544101715088), (1104, 3.973904848098755), (3819, 3.965223550796509), (2176, 3.9651570320129395), (1270, 3.9275670051574707), (32, 3.891812324523926)]"
1739,58670,"[(1244, 4.314095497131348), (1300, 4.3024420738220215), (3037, 4.300065517425537), (28, 4.286986827850342), (3504, 4.256184101104736), (1537, 4.205355644226074), (1265, 4.199062347412109), (2918, 4.192574977874756), (2797, 3.9559550285339355), (1414, 3.7721643447875977)]"
1740,141390,"[(858, 4.49985408782959), (541, 4.337451934814453), (1089, 4.326634407043457), (32, 4.186506271362305), (501, 4.149290084838867), (535, 4.089841842651367), (1073, 4.0016865730285645), (229, 3.9484264850616455), (261, 3.8764491081237793), (353, 3.7761118412017822)]"
1741,124188,"[(170705, 4.176286697387695), (1233, 3.828734874725342), (923, 3.723961114883423), (3088, 3.6340854167938232), (2940, 3.6121156215667725), (3334, 3.523665189743042), (4329, 3.5154080390930176), (3098, 3.513343334197998), (1265, 3.5104634761810303), (8094, 3.4976682662963867)]"
1742,12171,"[(6385, 4.219644546508789), (3088, 4.214178562164307), (1291, 4.205939292907715), (2997, 4.1721391677856445), (1265, 4.123124599456787), (508, 4.083539009094238), (1394, 4.068412780761719), (1653, 4.0255961418151855), (1073, 3.96034836769104), (3105, 3.9192023277282715)]"
1743,279603,"[(541, 4.177254676818848), (1276, 4.175633907318115), (923, 4.135346412658691), (3681, 4.052743911743164), (7762, 3.9938409328460693), (6104, 3.8608944416046143), (101, 3.5423998832702637), (2551, 3.463083505630493), (7158, 3.416104555130005), (3072, 3.261916399002075)]"
1744,264316,"[(1233, 4.029412269592285), (923, 3.949826717376709), (1104, 3.8646256923675537), (36, 3.8393282890319824), (3671, 3.771122932434082), (46578, 3.7215912342071533), (1935, 3.697199821472168), (1653, 3.6171817779541016), (262, 3.581561803817749), (1073, 3.5598690509796143)]"
1745,141668,"[(72641, 3.56154465675354), (74458, 3.56154465675354), (1291, 3.56154465675354), (59369, 3.558842658996582), (7254, 3.5540788173675537), (115617, 3.5495548248291016), (143355, 3.5185933113098145), (59784, 3.388354539871216), (5299, 3.3770322799682617), (3301, 3.3639495372772217)]"
1746,265550,"[(4973, 3.6626508235931396), (2176, 3.397463083267212), (4848, 3.298840284347534), (4970, 3.1824779510498047), (556, 3.099759578704834), (6773, 3.0740256309509277), (3546, 3.038593292236328), (122882, 3.023481607437134), (106782, 3.0138001441955566), (5105, 2.992171049118042)]"
1747,54489,"[(923, 3.928431272506714), (3504, 3.797250747680664), (1265, 3.716923952102661), (1387, 3.649855375289917), (1374, 3.430565357208252), (2413, 3.2881765365600586), (2407, 3.226959228515625), (539, 3.213228225708008), (2518, 3.176987648010254), (1375, 3.1490468978881836)]"
1748,204310,"[(3435, 4.133378028869629), (1217, 4.065156936645508), (48516, 4.038816452026367), (2997, 3.8776795864105225), (1270, 3.874868631362915), (46578, 3.748887300491333), (1394, 3.69645357131958), (1694, 3.4940695762634277), (46723, 3.440126895904541), (3105, 3.43626070022583)]"
1749,254120,"[(858, 4.031078815460205), (1212, 3.9242427349090576), (1256, 3.7642014026641846), (954, 3.681434154510498), (3088, 3.623771905899048), (924, 3.603512763977051), (109487, 3.596243381500244), (946, 3.5788416862487793), (32, 3.5651674270629883), (115210, 3.56154465675354)]"
1750,45444,"[(1212, 4.379600524902344), (541, 4.272453308105469), (48516, 4.264645099639893), (1291, 4.167146682739258), (253, 3.7262773513793945), (3702, 3.7215240001678467), (8641, 3.673816442489624), (8644, 3.6047370433807373), (45517, 3.5139033794403076), (2985, 3.4809398651123047)]"
1751,175634,"[(1358, 3.8426740169525146), (7162, 3.508221387863159), (2712, 3.4213409423828125), (4725, 3.3209011554718018), (2453, 3.294337749481201), (1627, 3.263218879699707), (54785, 3.1470212936401367), (4167, 3.126889705657959), (3752, 3.0694150924682617), (52283, 3.0170271396636963)]"
1752,134185,"[(858, 4.683775424957275), (48516, 4.569811820983887), (1089, 4.5673651695251465), (32, 4.470399856567383), (46578, 4.441120147705078), (74458, 4.4312286376953125), (44665, 4.424650192260742), (1968, 4.400355339050293), (16, 4.373989105224609), (53519, 4.251590728759766)]"
1753,169973,"[(541, 4.151984214782715), (3037, 4.063662052154541), (1303, 4.041909694671631), (2917, 3.955394744873047), (3654, 3.7569029331207275), (1179, 3.6929540634155273), (3072, 3.64909291267395), (2797, 3.5993523597717285), (3251, 3.3551084995269775), (2518, 3.2945640087127686)]"
1754,265358,"[(3435, 4.5630974769592285), (1244, 4.469782829284668), (3088, 4.44535493850708), (1291, 4.439173698425293), (556, 4.435845851898193), (32, 4.3977227210998535), (3671, 4.394354820251465), (1537, 4.381723403930664), (1243, 4.373160362243652), (508, 4.346384525299072)]"
1755,238476,"[(1089, 4.402756214141846), (3037, 4.346498012542725), (6787, 4.340803146362305), (1291, 4.323874473571777), (2966, 4.3022894859313965), (2997, 4.2941389083862305), (3671, 4.27154541015625), (1387, 4.216161727905273), (6796, 4.195306301116943), (101, 4.100557327270508)]"
1756,160801,"[(7215, 4.250244140625), (924, 4.108180999755859), (1270, 4.086437225341797), (33166, 3.927227735519409), (1179, 3.7949349880218506), (2797, 3.69258451461792), (3298, 3.6012868881225586), (2140, 3.5375728607177734), (3702, 3.514789342880249), (8641, 3.453110456466675)]"
1757,168306,"[(858, 4.30727481842041), (2918, 3.71147084236145), (3357, 3.4726994037628174), (1321, 3.403667688369751), (253, 3.009491443634033), (661, 2.8682303428649902), (2985, 2.825604200363159), (5349, 2.645606517791748), (1375, 2.5421853065490723), (366, 1.9544957876205444)]"
1758,77142,"[(1089, 3.6566860675811768), (97921, 3.56154465675354), (4848, 3.56154465675354), (2918, 3.56154465675354), (2005, 3.533085584640503), (52973, 3.4798130989074707), (8641, 3.4496710300445557), (104, 3.371554136276245), (5666, 3.34531307220459), (58103, 3.2818195819854736)]"
1759,122603,"[(508, 3.663135528564453), (3114, 3.623898983001709), (262, 3.5924558639526367), (2546, 3.56154465675354), (597, 3.56154465675354), (5666, 3.56154465675354), (6281, 3.56154465675354), (5349, 3.56154465675354), (2316, 3.56154465675354), (662, 3.56154465675354)]"
1760,130490,"[(1945, 4.228034019470215), (1089, 4.209586143493652), (2010, 4.166075229644775), (7022, 3.9663586616516113), (4881, 3.877699613571167), (1073, 3.8241989612579346), (262, 3.805872678756714), (1321, 3.8010661602020264), (7982, 3.7961678504943848), (3072, 3.696389675140381)]"
1761,85172,"[(4973, 4.231555461883545), (1089, 4.195539951324463), (1291, 4.095632076263428), (1270, 4.067415237426758), (32, 4.03501033782959), (63082, 3.9279892444610596), (49651, 3.568984270095825), (8984, 3.56154465675354), (1801, 3.56154465675354), (2985, 3.56154465675354)]"
1762,196725,"[(3307, 4.268689155578613), (1089, 4.201696395874023), (1809, 4.119603633880615), (3334, 4.049595832824707), (1265, 4.011632442474365), (6773, 3.9594037532806396), (1387, 3.924079656600952), (3702, 3.3412325382232666), (5349, 3.2047367095947266), (2985, 3.162703037261963)]"
1763,169404,"[(858, 4.212658882141113), (1212, 4.120859622955322), (1233, 4.027394771575928), (1217, 3.9983608722686768), (2068, 3.9740679264068604), (955, 3.948057174682617), (923, 3.947692632675171), (5498, 3.926664113998413), (3415, 3.9164624214172363), (2010, 3.9126923084259033)]"
1764,113233,"[(2300, 4.390725612640381), (1263, 4.3673858642578125), (7055, 4.317852973937988), (3098, 4.315865516662598), (1394, 4.281296730041504), (1968, 4.265238285064697), (3516, 4.237431526184082), (7158, 4.2275800704956055), (4019, 4.124641418457031), (1127, 4.078813552856445)]"
1765,227831,"[(4973, 3.547715187072754), (3435, 3.494828462600708), (2176, 3.494601011276245), (954, 3.4560039043426514), (3504, 3.452662467956543), (122882, 3.352663993835449), (3606, 3.309985876083374), (7254, 3.26202654838562), (1073, 3.2573025226593018), (1372, 3.0290372371673584)]"
1766,80549,"[(924, 4.06089973449707), (32, 4.005176544189453), (1265, 3.9738991260528564), (62511, 3.839038848876953), (7254, 3.710460662841797), (2005, 3.653395414352417), (1127, 3.6435868740081787), (59392, 3.5638771057128906), (77795, 3.5611791610717773), (110591, 3.560441732406616)]"
1767,60857,"[(954, 4.4471940994262695), (1809, 4.422698497772217), (924, 4.4060773849487305), (6283, 4.3788652420043945), (3334, 4.37261438369751), (32, 4.367196083068848), (2917, 4.357093811035156), (6808, 4.328357696533203), (2511, 4.300698280334473), (4848, 4.266119956970215)]"
1768,54760,"[(4973, 3.569821357727051), (7587, 3.56154465675354), (48516, 3.56154465675354), (3504, 3.56154465675354), (4848, 3.56154465675354), (27700, 3.5607566833496094), (1291, 3.558892250061035), (1809, 3.5580894947052), (6104, 3.528477430343628), (63082, 3.523120641708374)]"
1769,147074,"[(955, 3.954232692718506), (2612, 3.82763934135437), (36, 3.792628526687622), (1150, 3.7424395084381104), (1265, 3.741950273513794), (1834, 3.739940643310547), (2333, 3.658745527267456), (1653, 3.5686025619506836), (1968, 3.5430753231048584), (16, 3.4941930770874023)]"
1770,37672,"[(80906, 3.56154465675354), (33154, 3.56154465675354), (4432, 3.56154465675354), (70286, 3.493659019470215), (74458, 3.4902689456939697), (97923, 3.4450695514678955), (46723, 3.435889482498169), (72641, 3.4333016872406006), (101864, 3.2491695880889893), (2105, 3.1915602684020996)]"
1771,143970,"[(1217, 4.254315376281738), (923, 4.21368408203125), (3037, 4.158992767333984), (3504, 4.108341693878174), (1263, 4.097600936889648), (2804, 4.096705913543701), (3814, 4.090009689331055), (32, 4.072498321533203), (2917, 4.058836936950684), (1265, 4.042759895324707)]"
1772,171093,"[(4973, 4.189945220947266), (2997, 4.009828567504883), (1265, 3.95394229888916), (122882, 3.873056650161743), (78039, 3.6467349529266357), (143355, 3.507490634918213), (106918, 3.3979544639587402), (101864, 3.2787506580352783), (52973, 3.271789073944092), (8984, 3.0810883045196533)]"
1773,124715,"[(1250, 4.349409103393555), (541, 4.29001522064209), (924, 4.181045055389404), (1358, 4.129750728607178), (1834, 4.097914695739746), (508, 4.062088966369629), (3074, 4.056853771209717), (26425, 4.034355163574219), (16, 3.9882194995880127), (8610, 3.8494534492492676)]"
1774,1028,"[(109487, 4.474478721618652), (32, 4.445828437805176), (7022, 4.390257835388184), (1653, 4.356322765350342), (7373, 4.07684326171875), (6281, 3.997936964035034), (2985, 3.957765817642212), (61248, 3.8655762672424316), (344, 3.724433183670044), (8947, 3.538365125656128)]"
1775,169821,"[(1217, 4.399734973907471), (2010, 4.341938018798828), (32, 4.2462568283081055), (2918, 4.214526176452637), (1653, 4.1316118240356445), (2139, 4.045574188232422), (2922, 4.031493663787842), (671, 4.030832290649414), (3699, 3.6275124549865723), (3444, 3.583113193511963)]"
1776,100881,"[(4973, 3.604412317276001), (114028, 3.56154465675354), (1968, 3.507863998413086), (158238, 3.4887712001800537), (87234, 3.4693541526794434), (159717, 3.430511951446533), (103341, 3.406632900238037), (103141, 3.2615063190460205), (4700, 3.040886163711548), (73319, 2.943873882293701)]"
1777,93046,"[(1089, 3.8178296089172363), (1291, 3.6876707077026367), (2918, 3.575450897216797), (4103, 3.56154465675354), (2139, 3.56154465675354), (3252, 3.56154465675354), (4019, 3.5593881607055664), (261, 3.548760175704956), (5349, 3.460942029953003), (5299, 3.4475579261779785)]"
1778,160,"[(4973, 4.504728317260742), (2804, 4.384049415588379), (3072, 4.168837547302246), (1694, 4.166401386260986), (2757, 4.152294635772705), (6974, 4.1053876876831055), (3076, 4.099486351013184), (253, 4.064148902893066), (2140, 4.028409957885742), (5002, 3.8415348529815674)]"
1779,127829,"[(1089, 3.606525182723999), (2618, 3.3391759395599365), (2075, 3.2328879833221436), (1350, 3.069504976272583), (3702, 2.9721245765686035), (2867, 2.7657926082611084), (2177, 2.716488838195801), (1375, 2.6975669860839844), (597, 2.6507456302642822), (382, 2.4368882179260254)]"
1780,86967,"[(1233, 4.355806827545166), (1089, 4.310870170593262), (2966, 4.198122024536133), (1358, 4.167246341705322), (1387, 4.102171897888184), (1180, 4.034052848815918), (1374, 3.981616497039795), (1073, 3.9803414344787598), (1082, 3.932126998901367), (1179, 3.930405378341675)]"
1781,30939,"[(541, 4.044761657714844), (2068, 4.038369178771973), (923, 4.013176918029785), (1270, 3.88388729095459), (1243, 3.807023048400879), (6104, 3.789395809173584), (4552, 3.6864326000213623), (2921, 3.6822845935821533), (6140, 3.5419561862945557), (5349, 3.4074013233184814)]"
1782,100060,"[(1212, 4.208820343017578), (5008, 4.199202537536621), (4973, 4.1056108474731445), (1945, 4.086159706115723), (7981, 4.003055572509766), (3504, 3.9273390769958496), (2804, 3.9140524864196777), (1265, 3.852677345275879), (1103, 3.8067071437835693), (1387, 3.8053905963897705)]"
1783,175465,"[(4973, 0.9659155607223511), (48516, 0.9359524250030518), (1217, 0.8686994314193726), (7981, 0.817650318145752), (81932, 0.8069514036178589), (6953, 0.7922013998031616), (103341, 0.745000422000885), (1129, 0.7072889804840088), (52973, 0.6848194599151611), (59784, 0.6721659898757935)]"
1784,125638,"[(1270, 4.185064315795898), (2804, 4.178314208984375), (4103, 4.0273661613464355), (968, 3.9761080741882324), (3654, 3.9700064659118652), (1073, 3.9621822834014893), (1374, 3.9556212425231934), (1078, 3.934419631958008), (2922, 3.899902820587158), (2872, 3.674870491027832)]"
1785,74693,"[(858, 4.23685359954834), (1089, 3.995424509048462), (32, 3.8078441619873047), (27700, 3.7347631454467773), (1073, 3.558799982070923), (165, 3.4307491779327393), (253, 3.41943621635437), (1129, 3.356393337249756), (1589, 3.329960823059082), (2985, 3.3063957691192627)]"
1786,182992,"[(48516, 4.200746536254883), (1291, 4.096808910369873), (4329, 4.031430244445801), (3671, 4.031357765197754), (508, 3.9622976779937744), (106782, 3.9582722187042236), (63082, 3.929319381713867), (16, 3.883033275604248), (7001, 3.8226327896118164), (3105, 3.783599853515625)]"
1787,259004,"[(48516, 3.56154465675354), (4848, 3.557812213897705), (8873, 3.5346834659576416), (109487, 3.5293874740600586), (508, 3.484144449234009), (55814, 3.479938268661499), (106766, 3.4729204177856445), (111622, 3.419797420501709), (102407, 3.213292121887207), (597, 3.205385208129883)]"
1788,189831,"[(541, 4.078354835510254), (158783, 4.07046365737915), (48516, 4.0689778327941895), (71899, 4.065396308898926), (923, 4.047582149505615), (6385, 3.969613552093506), (134853, 3.9651401042938232), (1291, 3.9527533054351807), (162414, 3.942859411239624), (109487, 3.935324192047119)]"
1789,66296,"[(2010, 4.17189884185791), (36, 4.109580039978027), (1270, 4.089402198791504), (25940, 4.085371017456055), (2997, 4.080474853515625), (46850, 4.036318302154541), (1150, 4.024853706359863), (2918, 4.019963264465332), (1935, 3.9905409812927246), (2511, 3.9672136306762695)]"
1790,41504,"[(858, 4.285830497741699), (1212, 4.20072603225708), (541, 4.0700907707214355), (1244, 3.9944443702697754), (924, 3.9368345737457275), (556, 3.904355764389038), (1243, 3.8365864753723145), (36, 3.8343961238861084), (535, 3.743622303009033), (2333, 3.7214107513427734)]"
1791,218045,"[(1089, 3.630863666534424), (32, 3.4512810707092285), (27700, 3.3845369815826416), (1265, 3.381906747817993), (1387, 3.2750370502471924), (1127, 3.1052439212799072), (2712, 3.0064775943756104), (7373, 2.7195937633514404), (597, 2.557863235473633), (539, 2.5328664779663086)]"
1792,227047,"[(170705, 4.529671669006348), (541, 4.272486686706543), (46578, 4.065662384033203), (44665, 4.040821075439453), (7022, 4.029223442077637), (1968, 4.004429817199707), (8641, 3.705397844314575), (2872, 3.678565263748169), (103141, 3.594010829925537), (1129, 3.5854110717773438)]"
1793,252976,"[(1276, 4.056329727172852), (923, 4.013232231140137), (7981, 3.966672420501709), (2966, 3.885218858718872), (25940, 3.8792905807495117), (55814, 3.849933385848999), (33660, 3.8192191123962402), (1265, 3.812666177749634), (1387, 3.764338254928589), (8482, 3.7535433769226074)]"
1794,174686,"[(1945, 4.159701824188232), (955, 4.124582290649414), (3671, 3.9663493633270264), (1243, 3.934276580810547), (4970, 3.930915355682373), (3135, 3.906273126602173), (3384, 3.8332691192626953), (4103, 3.824037790298462), (1078, 3.7187187671661377), (4225, 3.7054035663604736)]"
1795,266925,"[(1212, 3.956974744796753), (3307, 3.8740737438201904), (4973, 3.8312644958496094), (923, 3.762559413909912), (1291, 3.6501500606536865), (36, 3.6401240825653076), (946, 3.6171796321868896), (1270, 3.613394021987915), (6953, 3.56154465675354), (8507, 3.56154465675354)]"
1796,66961,"[(2804, 4.101841926574707), (63082, 3.974079132080078), (968, 3.886514186859131), (6953, 3.8202223777770996), (2081, 3.7546842098236084), (3702, 3.68670916557312), (253, 3.68499755859375), (3189, 3.56154465675354), (45517, 3.555952310562134), (6936, 3.5479543209075928)]"
1797,117486,"[(858, 4.287364959716797), (1276, 4.083245754241943), (541, 4.071974754333496), (48516, 4.0625505447387695), (6385, 3.9626994132995605), (36, 3.9371888637542725), (32, 3.8782265186309814), (2917, 3.862614393234253), (508, 3.7951207160949707), (6773, 3.787588119506836)]"
1798,248706,"[(1233, 3.817305326461792), (2843, 3.758648157119751), (1089, 3.7549993991851807), (1217, 3.746521472930908), (2176, 3.606663227081299), (3546, 3.4422333240509033), (1653, 3.4204511642456055), (4465, 3.3918769359588623), (1073, 3.312286138534546), (728, 3.260216474533081)]"
1799,264691,"[(48516, 4.048318386077881), (2804, 3.886164903640747), (1387, 3.7688426971435547), (16, 3.6540441513061523), (46723, 3.517798900604248), (4901, 3.472118377685547), (2872, 3.3842267990112305), (991, 3.3179357051849365), (52973, 3.2965259552001953), (597, 3.1563308238983154)]"
1800,275992,"[(2804, 4.034241199493408), (46578, 3.9607019424438477), (535, 3.8973584175109863), (4848, 3.8672690391540527), (1073, 3.7968082427978516), (46723, 3.770909547805786), (2797, 3.6910886764526367), (1350, 3.615553379058838), (6645, 3.5991337299346924), (353, 3.5621907711029053)]"
1801,38124,"[(3435, 4.111420631408691), (1250, 4.1011962890625), (4973, 4.052461624145508), (2068, 4.018394470214844), (1089, 4.010278701782227), (5385, 3.869297504425049), (115569, 3.8135907649993896), (6808, 3.7630486488342285), (44694, 3.7546603679656982), (1387, 3.700953960418701)]"
1802,101278,"[(955, 4.179415225982666), (28, 4.106967926025391), (2300, 4.091255187988281), (3671, 4.02843713760376), (1265, 4.002690315246582), (2918, 3.9950451850891113), (3098, 3.9891600608825684), (728, 3.9270315170288086), (1968, 3.9211907386779785), (1179, 3.7699484825134277)]"
1803,45480,"[(1217, 4.145933151245117), (541, 4.13028621673584), (3681, 4.048676490783691), (1263, 3.972674608230591), (32, 3.9451160430908203), (44694, 3.879990577697754), (1968, 3.8261375427246094), (33166, 3.8080363273620605), (63876, 3.7966716289520264), (70286, 3.771019458770752)]"
1804,3450,"[(5008, 4.167171478271484), (5498, 3.9918556213378906), (8827, 3.9858298301696777), (6787, 3.9390170574188232), (3088, 3.9250707626342773), (36, 3.905941963195801), (1084, 3.869472026824951), (46850, 3.8213961124420166), (33660, 3.817798137664795), (2918, 3.802628517150879)]"
1805,151374,"[(1291, 4.2187604904174805), (924, 4.213277816772461), (79008, 4.068513870239258), (1653, 4.040575981140137), (70286, 4.016242980957031), (7001, 3.9710140228271484), (1127, 3.84165096282959), (3993, 3.7507882118225098), (34048, 3.45824933052063), (344, 3.3381924629211426)]"
1806,207588,"[(1233, 4.321690559387207), (1256, 4.286774635314941), (3091, 4.23081636428833), (3334, 4.133391380310059), (44694, 4.069414138793945), (53123, 4.054330825805664), (1394, 4.042055130004883), (63082, 4.026693820953369), (40583, 3.7883048057556152), (253, 3.6883890628814697)]"
1807,141078,"[(1217, 3.5882763862609863), (1276, 3.582456350326538), (2010, 3.56154465675354), (6783, 3.56154465675354), (2997, 3.56154465675354), (954, 3.56154465675354), (2966, 3.56154465675354), (1291, 3.561499834060669), (7486, 3.5598294734954834), (6773, 3.557218074798584)]"
1808,128959,"[(4848, 3.56154465675354), (2997, 3.56154465675354), (168252, 3.54754900932312), (63876, 3.540722131729126), (72641, 3.5318214893341064), (111622, 3.5049538612365723), (1073, 3.4912331104278564), (167746, 3.482942581176758), (180095, 3.4545702934265137), (58047, 3.4389686584472656)]"
1809,41847,"[(8656, 4.273495674133301), (2131, 4.167387008666992), (7939, 4.1432294845581055), (1244, 4.100095748901367), (6993, 4.070677757263184), (2966, 4.025212287902832), (7505, 4.000443458557129), (1265, 3.9589684009552), (1387, 3.914644479751587), (1394, 3.8971309661865234)]"
1810,230532,"[(858, 3.704305648803711), (5008, 3.5071568489074707), (1089, 3.4940707683563232), (2010, 3.4255895614624023), (924, 3.4177944660186768), (48516, 3.4086785316467285), (1084, 3.400214195251465), (2176, 3.3997299671173096), (7762, 3.3649072647094727), (4329, 3.3567190170288086)]"
1811,203659,"[(858, 4.4246344566345215), (1276, 4.252068519592285), (1089, 4.230377197265625), (954, 4.184197425842285), (6385, 4.148446083068848), (1291, 4.133781433105469), (2300, 4.131093978881836), (3038, 4.117743492126465), (1270, 4.10645866394043), (2997, 4.097657680511475)]"
1812,216583,"[(3307, 4.288894176483154), (4973, 4.258390426635742), (1084, 4.08734130859375), (2804, 4.05432653427124), (3671, 4.001917839050293), (1078, 3.744697093963623), (4901, 3.6244542598724365), (2912, 3.5475826263427734), (2090, 3.123584508895874), (661, 3.0707058906555176)]"
1813,195706,"[(1653, 3.4376327991485596), (1127, 3.2968826293945312), (40278, 3.2582883834838867), (2005, 3.230536699295044), (2413, 3.152817726135254), (3699, 3.136117458343506), (832, 3.1018779277801514), (6863, 3.0839364528656006), (4446, 2.9012980461120605), (344, 2.8160746097564697)]"
1814,230441,"[(1233, 4.135406494140625), (2010, 4.029938697814941), (1291, 3.9684059619903564), (924, 3.9616565704345703), (1084, 3.92472505569458), (1387, 3.821516513824463), (508, 3.8210396766662598), (1374, 3.6771154403686523), (2312, 3.635236978530884), (2146, 3.5507967472076416)]"
1815,161252,"[(858, 4.573977947235107), (1089, 4.422725677490234), (6787, 4.36250638961792), (5385, 4.357257843017578), (1291, 4.346039772033691), (2804, 4.318356513977051), (3671, 4.295110702514648), (1387, 4.2411580085754395), (508, 4.240812301635742), (1968, 4.210716247558594)]"
1816,222845,"[(1250, 4.448658466339111), (1446, 4.3325910568237305), (6385, 4.318592548370361), (556, 4.302324295043945), (1270, 4.283347129821777), (2997, 4.275938510894775), (2918, 4.225506782531738), (16, 4.130118370056152), (3105, 4.046481132507324), (3747, 3.979818820953369)]"
1817,172497,"[(858, 4.5698676109313965), (1089, 4.417364597320557), (6787, 4.356677532196045), (1291, 4.340086460113525), (3504, 4.3215789794921875), (1270, 4.318049907684326), (3671, 4.288778781890869), (1537, 4.274356365203857), (3098, 4.2578125), (508, 4.234090805053711)]"
1818,90582,"[(1233, 3.775388240814209), (1217, 3.7415153980255127), (2068, 3.7132842540740967), (109487, 3.5699355602264404), (63082, 3.56154465675354), (2333, 3.56154465675354), (161582, 3.56154465675354), (46578, 3.560737371444702), (55814, 3.525059700012207), (7158, 3.500870943069458)]"
1819,164035,"[(924, 3.56154465675354), (2804, 3.56154465675354), (168252, 3.56154465675354), (67665, 3.56154465675354), (1265, 3.56154465675354), (72641, 3.56154465675354), (1375, 3.4298794269561768), (56949, 3.4015159606933594), (45517, 3.393256187438965), (71530, 3.3878958225250244)]"
1820,67160,"[(170705, 4.37844181060791), (1276, 4.069291591644287), (541, 4.057894706726074), (71899, 4.0447258949279785), (3037, 3.962557315826416), (924, 3.923417568206787), (32840, 3.911339044570923), (2966, 3.8998048305511475), (2618, 3.8926913738250732), (8607, 3.8495922088623047)]"
1821,239411,"[(858, 4.378588676452637), (1945, 4.191196918487549), (541, 4.184836387634277), (48516, 4.17629337310791), (1244, 4.116213798522949), (80906, 4.111235618591309), (46578, 3.95996356010437), (44694, 3.945680618286133), (63082, 3.8990318775177), (508, 3.8848536014556885)]"
1822,181116,"[(858, 4.293794631958008), (4973, 4.106292724609375), (1217, 4.0962042808532715), (1276, 4.091074466705322), (923, 4.049139976501465), (924, 3.94760799407959), (2997, 3.913054943084717), (1291, 3.9081780910491943), (1968, 3.7559285163879395), (2081, 3.1524364948272705)]"
1823,124190,"[(134853, 3.6891801357269287), (32, 3.6091837882995605), (109487, 3.5968456268310547), (1270, 3.593477964401245), (82459, 3.4345521926879883), (3682, 3.367363452911377), (7001, 3.3254337310791016), (103341, 3.307786464691162), (53519, 3.2545278072357178), (6755, 3.2347166538238525)]"
1824,120340,"[(2997, 4.301239013671875), (3671, 4.278830528259277), (1834, 4.254484176635742), (46578, 4.245039463043213), (5064, 4.1435041427612305), (1374, 4.115662097930908), (1073, 4.1145124435424805), (2005, 4.001116752624512), (43921, 3.899247169494629), (165, 3.876688003540039)]"
1825,249752,"[(1900, 3.6986773014068604), (3435, 3.6769509315490723), (6993, 3.526970148086548), (3098, 3.51749849319458), (1291, 3.503992795944214), (2917, 3.478351354598999), (3546, 3.450608491897583), (2804, 3.438382625579834), (1394, 3.418951988220215), (1694, 3.4044711589813232)]"
1826,67557,"[(3435, 4.204555988311768), (1250, 4.195164680480957), (1233, 4.166505813598633), (1089, 4.111407279968262), (955, 4.095605850219727), (3037, 4.034493923187256), (2940, 4.005304336547852), (1291, 4.003866195678711), (3098, 3.8917720317840576), (3062, 3.8877980709075928)]"
1827,167621,"[(1089, 3.810380697250366), (3671, 3.5958518981933594), (508, 3.56154465675354), (7162, 3.56154465675354), (353, 3.481290340423584), (8641, 3.4787721633911133), (7154, 3.4423811435699463), (6754, 3.4200944900512695), (7373, 3.4033117294311523), (34048, 3.2914977073669434)]"
1828,144730,"[(3435, 4.092956066131592), (946, 3.843146800994873), (32, 3.802090883255005), (1653, 3.644334554672241), (1374, 3.5723893642425537), (7001, 3.5681402683258057), (1321, 3.5630950927734375), (5640, 3.56154465675354), (661, 3.56154465675354), (261, 3.56154465675354)]"
1829,189324,"[(858, 4.506865501403809), (923, 4.322851181030273), (1387, 4.13277530670166), (2081, 3.850489616394043), (43, 3.6228277683258057), (1627, 3.278442859649658), (2146, 3.1984336376190186), (1346, 3.1833763122558594), (662, 3.1514174938201904), (4018, 2.9337918758392334)]"
1830,153023,"[(1270, 4.3471503257751465), (32, 4.322619438171387), (44665, 4.266463279724121), (1968, 4.236786842346191), (16, 4.204695224761963), (5064, 4.189486503601074), (1374, 4.162795066833496), (1073, 4.161692142486572), (4901, 4.113753318786621), (2081, 4.062877655029297)]"
1831,34926,"[(1653, 3.4923856258392334), (33903, 3.4787068367004395), (7158, 3.407456159591675), (7254, 3.391002655029297), (1073, 3.3864245414733887), (2797, 3.3123865127563477), (2081, 3.2838997840881348), (165, 3.269108533859253), (8644, 3.191938638687134), (1129, 3.178718090057373)]"
1832,149157,"[(1945, 4.358057022094727), (955, 4.329709053039551), (2300, 4.25442361831665), (1263, 4.226901054382324), (2804, 4.226106643676758), (2921, 4.076738357543945), (1179, 3.974332332611084), (2872, 3.803617238998413), (597, 3.6194167137145996), (3863, 3.3726751804351807)]"
1833,25193,"[(858, 4.338517189025879), (954, 4.070613861083984), (924, 4.008524417877197), (2997, 3.975376844406128), (1265, 3.918144941329956), (1387, 3.8726491928100586), (5325, 3.7612247467041016), (918, 3.7529897689819336), (2005, 3.587308883666992), (7162, 3.5646939277648926)]"
1834,226250,"[(98124, 3.56154465675354), (3729, 3.56154465675354), (3702, 3.56154465675354), (1374, 3.56154465675354), (968, 3.56154465675354), (7254, 3.56154465675354), (1127, 3.56154465675354), (71535, 3.56154465675354), (7373, 3.56154465675354), (597, 3.56154465675354)]"
