,userId,Recommendation
6666,197701,"[(1589, 3.3153013633851955), (2540, 3.3153013633851955), (3682, 3.3153013633851955), (3729, 3.3153013633851955), (4901, 3.3153013633851955), (26172, 3.3153013633851955), (46335, 3.3153013633851955), (59369, 3.3153013633851955), (118898, 3.3153013633851955), (170875, 3.3153013633851955)]"
6667,204035,"[(1127, 4.36491681482938), (1129, 4.36491681482938), (1374, 4.36491681482938), (5349, 4.36491681482938), (8644, 4.36491681482938), (34048, 4.36491681482938), (61248, 4.36491681482938), (70336, 4.36491681482938), (120799, 4.36491681482938), (122882, 4.36491681482938)]"
6668,203496,"[(28, 3.4274810067141175), (498, 3.4274810067141175), (956, 3.4274810067141175), (1554, 3.4274810067141175), (1735, 3.4274810067141175), (1844, 3.4274810067141175), (1946, 3.4274810067141175), (1959, 3.4274810067141175), (2146, 3.4274810067141175), (2168, 3.4274810067141175)]"
6669,153767,"[(1779, 4.135446353056572), (66171, 4.135446353056572), (82095, 4.135446353056572), (103306, 4.135446353056572), (114847, 4.135446353056572), (1127, 4.11386529003043), (1129, 4.11386529003043), (1374, 4.11386529003043), (5349, 4.11386529003043), (8644, 4.11386529003043)]"
6670,48079,"[(19, 3.5680667613667256), (104, 3.5680667613667256), (305, 3.5680667613667256), (312, 3.5680667613667256), (344, 3.5680667613667256), (413, 3.5680667613667256), (419, 3.5680667613667256), (514, 3.5680667613667256), (626, 3.5680667613667256), (700, 3.5680667613667256)]"
6671,168010,"[(19, 3.622335056217759), (104, 3.622335056217759), (305, 3.622335056217759), (312, 3.622335056217759), (344, 3.622335056217759), (413, 3.622335056217759), (419, 3.622335056217759), (514, 3.622335056217759), (626, 3.622335056217759), (700, 3.622335056217759)]"
6672,273351,"[(19, 2.979099170802064), (104, 2.979099170802064), (305, 2.979099170802064), (312, 2.979099170802064), (344, 2.979099170802064), (413, 2.979099170802064), (419, 2.979099170802064), (514, 2.979099170802064), (626, 2.979099170802064), (700, 2.979099170802064)]"
6673,42236,"[(456, 3.3628353707618657), (554, 3.3628353707618657), (2176, 3.3628353707618657), (2912, 3.3628353707618657), (3298, 3.3628353707618657), (3741, 3.3628353707618657), (5108, 3.3628353707618657), (6337, 3.3628353707618657), (7587, 3.3628353707618657), (7981, 3.3628353707618657)]"
6674,67201,"[(1589, 3.298841660437615), (2540, 3.298841660437615), (3682, 3.298841660437615), (3729, 3.298841660437615), (4901, 3.298841660437615), (26172, 3.298841660437615), (46335, 3.298841660437615), (59369, 3.298841660437615), (118898, 3.298841660437615), (170875, 3.298841660437615)]"
6675,263296,"[(43, 3.2558731388915407), (57, 3.2558731388915407), (121, 3.2558731388915407), (261, 3.2558731388915407), (354, 3.2558731388915407), (365, 3.2558731388915407), (452, 3.2558731388915407), (501, 3.2558731388915407), (508, 3.2558731388915407), (523, 3.2558731388915407)]"
6676,56490,"[(19, 3.2645893421523526), (104, 3.2645893421523526), (305, 3.2645893421523526), (312, 3.2645893421523526), (344, 3.2645893421523526), (413, 3.2645893421523526), (419, 3.2645893421523526), (514, 3.2645893421523526), (626, 3.2645893421523526), (700, 3.2645893421523526)]"
6677,140736,"[(1127, 4.481729730922615), (1129, 4.481729730922615), (1374, 4.481729730922615), (5349, 4.481729730922615), (8644, 4.481729730922615), (34048, 4.481729730922615), (61248, 4.481729730922615), (70336, 4.481729730922615), (120799, 4.481729730922615), (122882, 4.481729730922615)]"
6678,252908,"[(2985, 3.393425476206674), (456, 3.090319808877995), (554, 3.090319808877995), (2176, 3.090319808877995), (2912, 3.090319808877995), (3298, 3.090319808877995), (3741, 3.090319808877995), (5108, 3.090319808877995), (6337, 3.090319808877995), (7587, 3.090319808877995)]"
6679,137216,"[(19, 4.0195119034836155), (104, 4.0195119034836155), (305, 4.0195119034836155), (312, 4.0195119034836155), (344, 4.0195119034836155), (413, 4.0195119034836155), (419, 4.0195119034836155), (514, 4.0195119034836155), (626, 4.0195119034836155), (700, 4.0195119034836155)]"
6680,62723,"[(252, 4.074268577860247), (597, 4.074268577860247), (947, 4.074268577860247), (955, 4.074268577860247), (1569, 4.074268577860247), (1593, 4.074268577860247), (2259, 4.074268577860247), (2482, 4.074268577860247), (2491, 4.074268577860247), (2581, 4.074268577860247)]"
6681,2381,"[(1127, 3.2459163368219923), (1129, 3.2459163368219923), (1374, 3.2459163368219923), (5349, 3.2459163368219923), (8644, 3.2459163368219923), (34048, 3.2459163368219923), (61248, 3.2459163368219923), (70336, 3.2459163368219923), (120799, 3.2459163368219923), (122882, 3.2459163368219923)]"
6682,66945,"[(1779, 4.0659404254320615), (66171, 4.0659404254320615), (82095, 4.0659404254320615), (103306, 4.0659404254320615), (114847, 4.0659404254320615), (1127, 4.039367716724809), (1129, 4.039367716724809), (1374, 4.039367716724809), (5349, 4.039367716724809), (8644, 4.039367716724809)]"
6683,260408,"[(539, 3.0901399028663934), (803, 3.0901399028663934), (852, 3.0901399028663934), (1244, 3.0901399028663934), (1537, 3.0901399028663934), (3099, 3.0901399028663934), (3307, 3.0901399028663934), (4062, 3.0901399028663934), (5380, 3.0901399028663934), (5451, 3.0901399028663934)]"
6684,28777,"[(1127, 3.6798442174588244), (1129, 3.6798442174588244), (1374, 3.6798442174588244), (5349, 3.6798442174588244), (8644, 3.6798442174588244), (34048, 3.6798442174588244), (61248, 3.6798442174588244), (70336, 3.6798442174588244), (120799, 3.6798442174588244), (122882, 3.6798442174588244)]"
6685,221788,"[(42015, 2.9533958903770143), (322, 2.805216150374439), (516, 2.805216150374439), (574, 2.805216150374439), (1243, 2.805216150374439), (1300, 2.805216150374439), (1395, 2.805216150374439), (1446, 2.805216150374439), (1699, 2.805216150374439), (1794, 2.805216150374439)]"
6686,145106,"[(19, 3.444652535327124), (104, 3.444652535327124), (305, 3.444652535327124), (312, 3.444652535327124), (344, 3.444652535327124), (413, 3.444652535327124), (419, 3.444652535327124), (514, 3.444652535327124), (626, 3.444652535327124), (700, 3.444652535327124)]"
6687,7735,"[(1127, 4.192477556646235), (1129, 4.192477556646235), (1374, 4.192477556646235), (5349, 4.192477556646235), (8644, 4.192477556646235), (34048, 4.192477556646235), (61248, 4.192477556646235), (70336, 4.192477556646235), (120799, 4.192477556646235), (122882, 4.192477556646235)]"
6688,183696,"[(1127, 3.318956641293541), (1129, 3.318956641293541), (1374, 3.318956641293541), (5349, 3.318956641293541), (8644, 3.318956641293541), (34048, 3.318956641293541), (61248, 3.318956641293541), (70336, 3.318956641293541), (120799, 3.318956641293541), (122882, 3.318956641293541)]"
6689,173414,"[(19, 3.6691665451799556), (104, 3.6691665451799556), (305, 3.6691665451799556), (312, 3.6691665451799556), (344, 3.6691665451799556), (413, 3.6691665451799556), (419, 3.6691665451799556), (514, 3.6691665451799556), (626, 3.6691665451799556), (700, 3.6691665451799556)]"
6690,232469,"[(91414, 2.683041146842007), (6990, 2.615975640509361), (42015, 2.6042163738249724), (970, 2.5941104551231837), (40339, 2.5493565095902198), (322, 2.5480754993977914), (516, 2.5480754993977914), (574, 2.5480754993977914), (1243, 2.5480754993977914), (1300, 2.5480754993977914)]"
6691,240113,"[(539, 3.2961607090472334), (803, 3.2961607090472334), (852, 3.2961607090472334), (1244, 3.2961607090472334), (1537, 3.2961607090472334), (3099, 3.2961607090472334), (3307, 3.2961607090472334), (4062, 3.2961607090472334), (5380, 3.2961607090472334), (5451, 3.2961607090472334)]"
6692,275355,"[(1127, 2.900050252126082), (1129, 2.900050252126082), (1374, 2.900050252126082), (5349, 2.900050252126082), (8644, 2.900050252126082), (34048, 2.900050252126082), (61248, 2.900050252126082), (70336, 2.900050252126082), (120799, 2.900050252126082), (122882, 2.900050252126082)]"
6693,129176,"[(2985, 2.970507285259015), (456, 2.9600945758530246), (554, 2.9600945758530246), (2176, 2.9600945758530246), (2912, 2.9600945758530246), (3298, 2.9600945758530246), (3741, 2.9600945758530246), (5108, 2.9600945758530246), (6337, 2.9600945758530246), (7587, 2.9600945758530246)]"
6694,116751,"[(42015, 3.093762498448467), (1801, 3.0863970105019423), (2905, 3.0863970105019423), (117466, 3.0863970105019423), (2847, 2.9340602610713606), (539, 2.8512640820422), (803, 2.8512640820422), (852, 2.8512640820422), (1244, 2.8512640820422), (1537, 2.8512640820422)]"
6695,14495,"[(42015, 2.8127381033178347), (105835, 2.7712676592068304), (5666, 2.6684366363182703), (188301, 2.5498294018524814), (5064, 2.4889398818191992), (3827, 2.4527653998234027), (1127, 2.429598213758328), (1129, 2.429598213758328), (1374, 2.429598213758328), (5349, 2.429598213758328)]"
6696,229519,"[(16, 3.232697260655311), (36, 3.232697260655311), (117, 3.232697260655311), (858, 3.232697260655311), (1084, 3.232697260655311), (1404, 3.232697260655311), (1809, 3.232697260655311), (1945, 3.232697260655311), (4881, 3.232697260655311), (6796, 3.232697260655311)]"
6697,222248,"[(252, 3.742692852640665), (597, 3.742692852640665), (947, 3.742692852640665), (955, 3.742692852640665), (1569, 3.742692852640665), (1593, 3.742692852640665), (2259, 3.742692852640665), (2482, 3.742692852640665), (2491, 3.742692852640665), (2581, 3.742692852640665)]"
6698,27739,"[(1127, 3.4016811620390017), (1129, 3.4016811620390017), (1374, 3.4016811620390017), (5349, 3.4016811620390017), (8644, 3.4016811620390017), (34048, 3.4016811620390017), (61248, 3.4016811620390017), (70336, 3.4016811620390017), (120799, 3.4016811620390017), (122882, 3.4016811620390017)]"
6699,189500,"[(19, 3.611980227451271), (104, 3.611980227451271), (305, 3.611980227451271), (312, 3.611980227451271), (344, 3.611980227451271), (413, 3.611980227451271), (419, 3.611980227451271), (514, 3.611980227451271), (626, 3.611980227451271), (700, 3.611980227451271)]"
6700,25781,"[(43, 3.7472605976285984), (57, 3.7472605976285984), (121, 3.7472605976285984), (261, 3.7472605976285984), (354, 3.7472605976285984), (365, 3.7472605976285984), (452, 3.7472605976285984), (501, 3.7472605976285984), (508, 3.7472605976285984), (523, 3.7472605976285984)]"
6701,282356,"[(16, 3.50514260561041), (36, 3.50514260561041), (117, 3.50514260561041), (858, 3.50514260561041), (1084, 3.50514260561041), (1404, 3.50514260561041), (1809, 3.50514260561041), (1945, 3.50514260561041), (4881, 3.50514260561041), (6796, 3.50514260561041)]"
6702,117323,"[(19, 3.1131119224257993), (104, 3.1131119224257993), (305, 3.1131119224257993), (312, 3.1131119224257993), (344, 3.1131119224257993), (413, 3.1131119224257993), (419, 3.1131119224257993), (514, 3.1131119224257993), (626, 3.1131119224257993), (700, 3.1131119224257993)]"
6703,100905,"[(91414, 3.2603155456116695), (539, 3.0974108241358516), (803, 3.0974108241358516), (852, 3.0974108241358516), (1244, 3.0974108241358516), (1537, 3.0974108241358516), (3099, 3.0974108241358516), (3307, 3.0974108241358516), (4062, 3.0974108241358516), (5380, 3.0974108241358516)]"
6704,254744,"[(19, 4.120026562675355), (104, 4.120026562675355), (305, 4.120026562675355), (312, 4.120026562675355), (344, 4.120026562675355), (413, 4.120026562675355), (419, 4.120026562675355), (514, 4.120026562675355), (626, 4.120026562675355), (700, 4.120026562675355)]"
6705,120466,"[(2985, 3.150500417994583), (1589, 2.915063843042851), (2540, 2.915063843042851), (3682, 2.915063843042851), (3729, 2.915063843042851), (4901, 2.915063843042851), (26172, 2.915063843042851), (46335, 2.915063843042851), (59369, 2.915063843042851), (118898, 2.915063843042851)]"
6706,178271,"[(45517, 4.23923211633011), (53460, 4.23923211633011), (60487, 4.23923211633011), (88356, 4.23923211633011), (86298, 4.079218087020296), (78637, 3.956603856542018), (91414, 3.9077592569178266), (69644, 3.8446113063258904), (105468, 3.8282149315146903), (3114, 3.826623853461202)]"
6707,14120,"[(19, 3.123071296451746), (104, 3.123071296451746), (305, 3.123071296451746), (312, 3.123071296451746), (344, 3.123071296451746), (413, 3.123071296451746), (419, 3.123071296451746), (514, 3.123071296451746), (626, 3.123071296451746), (700, 3.123071296451746)]"
6708,101002,"[(63082, 3.267348998858602), (33903, 3.0169209735919624), (28, 2.597976494652523), (498, 2.597976494652523), (956, 2.597976494652523), (1554, 2.597976494652523), (1735, 2.597976494652523), (1844, 2.597976494652523), (1946, 2.597976494652523), (1959, 2.597976494652523)]"
6709,209233,"[(26887, 2.5482037291385233), (43, 2.490132459841962), (57, 2.490132459841962), (121, 2.490132459841962), (261, 2.490132459841962), (354, 2.490132459841962), (365, 2.490132459841962), (452, 2.490132459841962), (501, 2.490132459841962), (508, 2.490132459841962)]"
6710,183854,"[(539, 3.5348513231997143), (803, 3.5348513231997143), (852, 3.5348513231997143), (1244, 3.5348513231997143), (1537, 3.5348513231997143), (3099, 3.5348513231997143), (3307, 3.5348513231997143), (4062, 3.5348513231997143), (5380, 3.5348513231997143), (5451, 3.5348513231997143)]"
6711,75301,"[(69644, 3.403889002669631), (704, 3.1363888878491992), (809, 3.1363888878491992), (1291, 3.1363888878491992), (3999, 3.1363888878491992), (27837, 3.1363888878491992), (56775, 3.1363888878491992), (1127, 3.1280104523688337), (1129, 3.1280104523688337), (1374, 3.1280104523688337)]"
6712,62829,"[(539, 3.6313960565089163), (803, 3.6313960565089163), (852, 3.6313960565089163), (1244, 3.6313960565089163), (1537, 3.6313960565089163), (3099, 3.6313960565089163), (3307, 3.6313960565089163), (4062, 3.6313960565089163), (5380, 3.6313960565089163), (5451, 3.6313960565089163)]"
6713,214545,"[(5437, 2.602650569769347), (2985, 2.57848265246956), (40339, 2.517254415617403), (1779, 2.460328206579162), (66171, 2.460328206579162), (82095, 2.460328206579162), (103306, 2.460328206579162), (114847, 2.460328206579162), (32, 2.4404853441873637), (70286, 2.4404853441873637)]"
6714,126405,"[(2005, 3.199535555631392), (3440, 3.199535555631392), (2124, 3.0872790727301136), (3988, 3.0872790727301136), (6936, 3.0872790727301136), (44225, 3.0872790727301136), (91414, 3.048504829247327), (134853, 3.03891755489035), (69644, 3.023629652278792), (54, 2.950333402384187)]"
6715,158697,"[(43, 2.8959304323785933), (57, 2.8959304323785933), (121, 2.8959304323785933), (261, 2.8959304323785933), (354, 2.8959304323785933), (365, 2.8959304323785933), (452, 2.8959304323785933), (501, 2.8959304323785933), (508, 2.8959304323785933), (523, 2.8959304323785933)]"
6716,57794,"[(1127, 3.0729137249111838), (1129, 3.0729137249111838), (1374, 3.0729137249111838), (5349, 3.0729137249111838), (8644, 3.0729137249111838), (34048, 3.0729137249111838), (61248, 3.0729137249111838), (70336, 3.0729137249111838), (120799, 3.0729137249111838), (122882, 3.0729137249111838)]"
6717,233947,"[(40339, 3.6342789550393118), (1127, 3.578914979509153), (1129, 3.578914979509153), (1374, 3.578914979509153), (5349, 3.578914979509153), (8644, 3.578914979509153), (34048, 3.578914979509153), (61248, 3.578914979509153), (70336, 3.578914979509153), (120799, 3.578914979509153)]"
6718,76458,"[(252, 2.9973545157067005), (597, 2.9973545157067005), (947, 2.9973545157067005), (955, 2.9973545157067005), (1569, 2.9973545157067005), (1593, 2.9973545157067005), (2259, 2.9973545157067005), (2482, 2.9973545157067005), (2491, 2.9973545157067005), (2581, 2.9973545157067005)]"
6719,45582,"[(1127, 3.8824020760825357), (1129, 3.8824020760825357), (1374, 3.8824020760825357), (5349, 3.8824020760825357), (8644, 3.8824020760825357), (34048, 3.8824020760825357), (61248, 3.8824020760825357), (70336, 3.8824020760825357), (120799, 3.8824020760825357), (122882, 3.8824020760825357)]"
6720,241194,"[(19, 2.8218331579620655), (104, 2.8218331579620655), (305, 2.8218331579620655), (312, 2.8218331579620655), (344, 2.8218331579620655), (413, 2.8218331579620655), (419, 2.8218331579620655), (514, 2.8218331579620655), (626, 2.8218331579620655), (700, 2.8218331579620655)]"
6721,20805,"[(322, 3.277606808132214), (516, 3.277606808132214), (574, 3.277606808132214), (1243, 3.277606808132214), (1300, 3.277606808132214), (1395, 3.277606808132214), (1446, 3.277606808132214), (1699, 3.277606808132214), (1794, 3.277606808132214), (1816, 3.277606808132214)]"
6722,101376,"[(208, 3.742911930369526), (1375, 3.742911930369526), (2105, 3.742911930369526), (2642, 3.742911930369526), (3702, 3.742911930369526), (3704, 3.742911930369526), (5171, 3.742911930369526), (6294, 3.742911930369526), (6534, 3.742911930369526), (122916, 3.742911930369526)]"
6723,154315,"[(1127, 3.917630465287689), (1129, 3.917630465287689), (1374, 3.917630465287689), (5349, 3.917630465287689), (8644, 3.917630465287689), (34048, 3.917630465287689), (61248, 3.917630465287689), (70336, 3.917630465287689), (120799, 3.917630465287689), (122882, 3.917630465287689)]"
6724,151553,"[(19, 3.23869779326101), (104, 3.23869779326101), (305, 3.23869779326101), (312, 3.23869779326101), (344, 3.23869779326101), (413, 3.23869779326101), (419, 3.23869779326101), (514, 3.23869779326101), (626, 3.23869779326101), (700, 3.23869779326101)]"
6725,143423,"[(19, 3.1213151183938477), (104, 3.1213151183938477), (305, 3.1213151183938477), (312, 3.1213151183938477), (344, 3.1213151183938477), (413, 3.1213151183938477), (419, 3.1213151183938477), (514, 3.1213151183938477), (626, 3.1213151183938477), (700, 3.1213151183938477)]"
6726,104923,"[(1127, 3.5463007687514536), (1129, 3.5463007687514536), (1374, 3.5463007687514536), (5349, 3.5463007687514536), (8644, 3.5463007687514536), (34048, 3.5463007687514536), (61248, 3.5463007687514536), (70336, 3.5463007687514536), (120799, 3.5463007687514536), (122882, 3.5463007687514536)]"
6727,254090,"[(6990, 3.2900927600185224), (4799, 3.1017047717390995), (46578, 2.964518026772561), (106918, 2.964518026772561), (3997, 2.943494995826639), (53125, 2.943494995826639), (19, 2.877808029843725), (104, 2.877808029843725), (305, 2.877808029843725), (312, 2.877808029843725)]"
6728,261488,"[(539, 2.809293166130667), (803, 2.809293166130667), (852, 2.809293166130667), (1244, 2.809293166130667), (1537, 2.809293166130667), (3099, 2.809293166130667), (3307, 2.809293166130667), (4062, 2.809293166130667), (5380, 2.809293166130667), (5451, 2.809293166130667)]"
6729,111300,"[(6990, 3.387872229776301), (1127, 3.292908757409847), (1129, 3.292908757409847), (1374, 3.292908757409847), (5349, 3.292908757409847), (8644, 3.292908757409847), (34048, 3.292908757409847), (61248, 3.292908757409847), (70336, 3.292908757409847), (120799, 3.292908757409847)]"
6730,50300,"[(42015, 2.826245600455422), (105835, 2.771711719055335), (322, 2.7716796464684506), (516, 2.7716796464684506), (574, 2.7716796464684506), (1243, 2.7716796464684506), (1300, 2.7716796464684506), (1395, 2.7716796464684506), (1446, 2.7716796464684506), (1699, 2.7716796464684506)]"
6731,205651,"[(19, 3.2393103338490157), (104, 3.2393103338490157), (305, 3.2393103338490157), (312, 3.2393103338490157), (344, 3.2393103338490157), (413, 3.2393103338490157), (419, 3.2393103338490157), (514, 3.2393103338490157), (626, 3.2393103338490157), (700, 3.2393103338490157)]"
6732,44807,"[(2985, 2.731638743661044), (103341, 2.606448965031455), (96655, 2.595780912893609), (188301, 2.5022821251224414), (718, 2.440499641336603), (57504, 2.4249466363971073), (100302, 2.421538017061778), (539, 2.395035544235725), (803, 2.395035544235725), (852, 2.395035544235725)]"
6733,118737,"[(1406, 3.1794234398285734), (1834, 3.1794234398285734), (47950, 3.1794234398285734), (68554, 3.1794234398285734), (2985, 2.9075591857452574), (27674, 2.874283853167105), (456, 2.8740113474550197), (554, 2.8740113474550197), (2176, 2.8740113474550197), (2912, 2.8740113474550197)]"
6734,206438,"[(2997, 3.025569064650221), (4523, 3.025569064650221), (2797, 2.9574745457152285), (6373, 2.9574745457152285), (96655, 2.655913890983859), (1270, 2.562308901622669), (3827, 2.5571669086399225), (46578, 2.5246663283664135), (106918, 2.5246663283664135), (180031, 2.5114677347222205)]"
6735,147207,"[(63082, 3.460326476685738), (33903, 3.4412522018650686), (2985, 3.325089692411444), (16, 3.195304971357908), (36, 3.195304971357908), (117, 3.195304971357908), (858, 3.195304971357908), (1084, 3.195304971357908), (1404, 3.195304971357908), (1809, 3.195304971357908)]"
6736,281971,"[(52975, 2.8387359602553452), (3545, 2.737405980073311), (1935, 2.703059683518123), (4912, 2.703059683518123), (53123, 2.703059683518123), (2005, 2.6877000590067537), (3440, 2.6877000590067537), (180031, 2.4590224682541706), (1073, 2.4546472857817587), (27706, 2.4512667139589057)]"
6737,132039,"[(1589, 2.735515629392289), (2540, 2.735515629392289), (3682, 2.735515629392289), (3729, 2.735515629392289), (4901, 2.735515629392289), (26172, 2.735515629392289), (46335, 2.735515629392289), (59369, 2.735515629392289), (118898, 2.735515629392289), (170875, 2.735515629392289)]"
6738,35215,"[(16, 3.9786762037505645), (36, 3.9786762037505645), (117, 3.9786762037505645), (858, 3.9786762037505645), (1084, 3.9786762037505645), (1404, 3.9786762037505645), (1809, 3.9786762037505645), (1945, 3.9786762037505645), (4881, 3.9786762037505645), (6796, 3.9786762037505645)]"
6739,119751,"[(19, 3.601228364011132), (104, 3.601228364011132), (305, 3.601228364011132), (312, 3.601228364011132), (344, 3.601228364011132), (413, 3.601228364011132), (419, 3.601228364011132), (514, 3.601228364011132), (626, 3.601228364011132), (700, 3.601228364011132)]"
6740,182996,"[(27674, 3.473447100933304), (1406, 3.336396306847132), (1834, 3.336396306847132), (47950, 3.336396306847132), (68554, 3.336396306847132), (16, 3.2587048561379373), (36, 3.2587048561379373), (117, 3.2587048561379373), (858, 3.2587048561379373), (1084, 3.2587048561379373)]"
6741,54829,"[(1127, 4.2177743249261015), (1129, 4.2177743249261015), (1374, 4.2177743249261015), (5349, 4.2177743249261015), (8644, 4.2177743249261015), (34048, 4.2177743249261015), (61248, 4.2177743249261015), (70336, 4.2177743249261015), (120799, 4.2177743249261015), (122882, 4.2177743249261015)]"
6742,4618,"[(71211, 2.877339296304063), (75813, 2.877339296304063), (105835, 2.739969607586837), (456, 2.693613373116258), (554, 2.693613373116258), (2176, 2.693613373116258), (2912, 2.693613373116258), (3298, 2.693613373116258), (3741, 2.693613373116258), (5108, 2.693613373116258)]"
6743,202028,"[(19, 3.3224353957212194), (104, 3.3224353957212194), (305, 3.3224353957212194), (312, 3.3224353957212194), (344, 3.3224353957212194), (413, 3.3224353957212194), (419, 3.3224353957212194), (514, 3.3224353957212194), (626, 3.3224353957212194), (700, 3.3224353957212194)]"
6744,52007,"[(5265, 3.090373108570363), (6708, 3.090373108570363), (7102, 3.090373108570363), (44197, 3.090373108570363), (106782, 3.090373108570363), (109864, 3.090373108570363), (16, 2.840615690465981), (36, 2.840615690465981), (117, 2.840615690465981), (858, 2.840615690465981)]"
6745,70640,"[(40339, 3.4404255156440895), (69644, 3.4327475320954925), (3114, 3.387611200786802), (103755, 3.387611200786802), (166461, 3.387611200786802), (64249, 3.2951143965277936), (86298, 3.1456245063945794), (103141, 3.074445173082786), (109846, 3.074445173082786), (85179, 3.0066278249303053)]"
6746,83034,"[(2985, 3.2853558321608234), (1589, 3.0328260317620694), (2540, 3.0328260317620694), (3682, 3.0328260317620694), (3729, 3.0328260317620694), (4901, 3.0328260317620694), (26172, 3.0328260317620694), (46335, 3.0328260317620694), (59369, 3.0328260317620694), (118898, 3.0328260317620694)]"
6747,58783,"[(19, 3.355813447538872), (104, 3.355813447538872), (305, 3.355813447538872), (312, 3.355813447538872), (344, 3.355813447538872), (413, 3.355813447538872), (419, 3.355813447538872), (514, 3.355813447538872), (626, 3.355813447538872), (700, 3.355813447538872)]"
6748,163224,"[(69644, 3.97618991214655), (40339, 3.696506334537457), (86298, 3.5922663000840367), (45517, 3.2913670665316115), (53460, 3.2913670665316115), (60487, 3.2913670665316115), (88356, 3.2913670665316115), (3114, 3.1848295911599624), (103755, 3.1848295911599624), (166461, 3.1848295911599624)]"
6749,161693,"[(6990, 2.8798201234608567), (3827, 2.8688140635877413), (42015, 2.8438858503122155), (2471, 2.791521149582914), (6764, 2.791521149582914), (7000, 2.791521149582914), (26152, 2.791521149582914), (113348, 2.791521149582914), (19, 2.7535015622501513), (104, 2.7535015622501513)]"
6750,251535,"[(188301, 3.3818865126010147), (1127, 3.1758504959765483), (1129, 3.1758504959765483), (1374, 3.1758504959765483), (5349, 3.1758504959765483), (8644, 3.1758504959765483), (34048, 3.1758504959765483), (61248, 3.1758504959765483), (70336, 3.1758504959765483), (120799, 3.1758504959765483)]"
6751,252985,"[(322, 3.408862139415495), (516, 3.408862139415495), (574, 3.408862139415495), (1243, 3.408862139415495), (1300, 3.408862139415495), (1395, 3.408862139415495), (1446, 3.408862139415495), (1699, 3.408862139415495), (1794, 3.408862139415495), (1816, 3.408862139415495)]"
6752,238858,"[(19, 3.787614381848207), (104, 3.787614381848207), (305, 3.787614381848207), (312, 3.787614381848207), (344, 3.787614381848207), (413, 3.787614381848207), (419, 3.787614381848207), (514, 3.787614381848207), (626, 3.787614381848207), (700, 3.787614381848207)]"
6753,99253,"[(43, 3.929995667769832), (57, 3.929995667769832), (121, 3.929995667769832), (261, 3.929995667769832), (354, 3.929995667769832), (365, 3.929995667769832), (452, 3.929995667769832), (501, 3.929995667769832), (508, 3.929995667769832), (523, 3.929995667769832)]"
6754,48818,"[(1589, 3.4142140988606102), (2540, 3.4142140988606102), (3682, 3.4142140988606102), (3729, 3.4142140988606102), (4901, 3.4142140988606102), (26172, 3.4142140988606102), (46335, 3.4142140988606102), (59369, 3.4142140988606102), (118898, 3.4142140988606102), (170875, 3.4142140988606102)]"
6755,196599,"[(91414, 3.102680791482284), (134853, 3.01436452268375), (69644, 2.8663534396039427), (40339, 2.7631793776871447), (322, 2.7323470236758007), (516, 2.7323470236758007), (574, 2.7323470236758007), (1243, 2.7323470236758007), (1300, 2.7323470236758007), (1395, 2.7323470236758007)]"
6756,235670,"[(456, 3.7103888549322757), (554, 3.7103888549322757), (2176, 3.7103888549322757), (2912, 3.7103888549322757), (3298, 3.7103888549322757), (3741, 3.7103888549322757), (5108, 3.7103888549322757), (6337, 3.7103888549322757), (7587, 3.7103888549322757), (7981, 3.7103888549322757)]"
6757,178102,"[(2985, 2.8316776099696983), (6990, 2.7053417559685107), (1589, 2.6584417894754613), (2540, 2.6584417894754613), (3682, 2.6584417894754613), (3729, 2.6584417894754613), (4901, 2.6584417894754613), (26172, 2.6584417894754613), (46335, 2.6584417894754613), (59369, 2.6584417894754613)]"
6758,101555,"[(2997, 3.6431023974485557), (4523, 3.6431023974485557), (322, 3.2377838407375723), (516, 3.2377838407375723), (574, 3.2377838407375723), (1243, 3.2377838407375723), (1300, 3.2377838407375723), (1395, 3.2377838407375723), (1446, 3.2377838407375723), (1699, 3.2377838407375723)]"
6759,195585,"[(19, 2.9546940195703093), (104, 2.9546940195703093), (305, 2.9546940195703093), (312, 2.9546940195703093), (344, 2.9546940195703093), (413, 2.9546940195703093), (419, 2.9546940195703093), (514, 2.9546940195703093), (626, 2.9546940195703093), (700, 2.9546940195703093)]"
6760,159936,"[(3827, 2.9148802146141737), (5437, 2.90932164943847), (256, 2.7905809118874894), (435, 2.7905809118874894), (671, 2.7905809118874894), (2407, 2.7905809118874894), (2985, 2.749549677114235), (1127, 2.7351808483786515), (1129, 2.7351808483786515), (1374, 2.7351808483786515)]"
6761,70294,"[(16, 3.8121449729842674), (36, 3.8121449729842674), (117, 3.8121449729842674), (858, 3.8121449729842674), (1084, 3.8121449729842674), (1404, 3.8121449729842674), (1809, 3.8121449729842674), (1945, 3.8121449729842674), (4881, 3.8121449729842674), (6796, 3.8121449729842674)]"
6762,247768,"[(69644, 3.3514327872805207), (40339, 3.199961066454464), (134853, 2.8953625540134045), (86298, 2.744724595052848), (91414, 2.6721032055990217), (4700, 2.6026675727251862), (6332, 2.6026675727251862), (45517, 2.5768852606554704), (53460, 2.5768852606554704), (60487, 2.5768852606554704)]"
6763,82526,"[(3827, 3.1070738238550932), (188301, 3.048697792388497), (1270, 2.895949209905899), (256, 2.881545983858875), (435, 2.881545983858875), (671, 2.881545983858875), (2407, 2.881545983858875), (19, 2.8752320972431344), (104, 2.8752320972431344), (305, 2.8752320972431344)]"
